;NU_ANO_CENSO;SG_IES;CO_IES;NO_CURSO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;NO_CINE_ROTULO;NO_CINE_AREA_GERAL;NO_CINE_AREA_ESPECIFICA;NO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_VG_TOTAL;QT_ING_ENEM;QT_ING_VESTIBULAR;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_MAT_NACESTRANG;QT_CONC_NACESTRANG;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_MAT_FINANC;QT_CONC_FINANC;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA
1972;2021;IESB;1060;GESTAO COMERCIAL;CENTRO UNIVERSITARIO;PRIVADA;GESTAO COMERCIAL;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO COMERCIAL;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;21.0;51.0;0.0;0.0;106.0;56.0;50.0;0.0;0.0;0.0;28.0;16.0;26.0;22.0;9.0;5.0;0.0;29.0;7.0;58.0;3.0;0.0;9.0;21.0;11.0;10.0;0.0;0.0;0.0;2.0;4.0;6.0;7.0;1.0;1.0;0.0;5.0;3.0;10.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;67.0;13.0;70.0;36.0;0.0;16.0;5.0;0.0
1973;2021;IESB;1060;GESTAO DA PRODUCAO INDUSTRIAL;CENTRO UNIVERSITARIO;PRIVADA;GESTAO DA PRODUCAO;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;0.0;5.0;0.0;0.0;4.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0
1974;2021;IESB;1060;GESTAO DE EVENTOS;CENTRO UNIVERSITARIO;PRIVADA;EVENTOS;SERVICOS;SERVICOS PESSOAIS;TURISMO E HOTELARIA;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0
1975;2021;IESB;1060;GESTAO DE MARKETING;CENTRO UNIVERSITARIO;PRIVADA;MARKETING;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;MARKETING E PROPAGANDA;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;24.0;55.0;0.0;0.0;106.0;63.0;43.0;0.0;0.0;0.0;33.0;35.0;22.0;8.0;7.0;1.0;0.0;37.0;6.0;57.0;1.0;1.0;4.0;30.0;22.0;8.0;0.0;0.0;0.0;9.0;7.0;11.0;2.0;1.0;0.0;0.0;12.0;2.0;15.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;76.0;17.0;61.0;45.0;0.0;23.0;7.0;0.0
1976;2021;IESB;1060;GESTAO DE NEGOCIOS E INOVACAO;CENTRO UNIVERSITARIO;PRIVADA;GESTAO DE NEGOCIOS;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;11.0;24.0;0.0;0.0;31.0;16.0;15.0;0.0;0.0;0.0;12.0;7.0;4.0;1.0;5.0;2.0;0.0;10.0;1.0;16.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;14.0;17.0;0.0;0.0;0.0;0.0
1977;2021;IESB;1060;GESTAO DE RECURSOS HUMANOS;CENTRO UNIVERSITARIO;PRIVADA;GESTAO DE PESSOAS;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;70.0;124.0;0.0;0.0;368.0;272.0;96.0;0.0;0.0;1.0;132.0;85.0;60.0;41.0;40.0;9.0;0.0;81.0;21.0;231.0;9.0;0.0;26.0;117.0;84.0;33.0;0.0;0.0;0.0;32.0;30.0;19.0;19.0;14.0;3.0;0.0;33.0;9.0;68.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0;233.0;64.0;242.0;126.0;0.0;76.0;41.0;0.0
1978;2021;IESB;1060;GESTAO DE REDES SOCIAIS;CENTRO UNIVERSITARIO;PRIVADA;MARKETING;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;MARKETING E PROPAGANDA;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;5.0;9.0;0.0;0.0;14.0;11.0;3.0;0.0;0.0;0.0;6.0;3.0;1.0;2.0;1.0;1.0;0.0;4.0;0.0;7.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;5.0;9.0;0.0;0.0;0.0;0.0
1979;2021;IESB;1060;SERVICOS JURIDICOS;CENTRO UNIVERSITARIO;PRIVADA;SERVICOS JURIDICOS E CARTORIAIS;NEGOCIOS, ADMINISTRACAO E DIREITO;DIREITO;DIREITO;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;13.0;32.0;0.0;0.0;51.0;28.0;23.0;0.0;0.0;0.0;18.0;9.0;6.0;7.0;8.0;3.0;0.0;11.0;0.0;34.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;0.0;25.0;26.0;0.0;0.0;0.0;0.0
1980;2021;IESB;1060;GESTAO DO AGRONEGOCIO;CENTRO UNIVERSITARIO;PRIVADA;GESTAO DO AGRONEGOCIO;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;3.0;10.0;0.0;0.0;9.0;3.0;6.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;6.0;3.0;0.0;1.0;0.0;0.0
1981;2021;IESB;1060;GESTAO FINANCEIRA;CENTRO UNIVERSITARIO;PRIVADA;GESTAO FINANCEIRA;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;FINANCAS, BANCOS E SEGUROS;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;28.0;77.0;0.0;0.0;196.0;80.0;116.0;0.0;0.0;0.0;60.0;60.0;24.0;21.0;25.0;5.0;1.0;51.0;7.0;119.0;3.0;0.0;16.0;64.0;29.0;35.0;0.0;0.0;0.0;11.0;24.0;11.0;8.0;7.0;3.0;0.0;17.0;1.0;42.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;136.0;36.0;116.0;80.0;0.0;39.0;25.0;0.0
1982;2021;IESB;1060;GESTAO HOSPITALAR;CENTRO UNIVERSITARIO;PRIVADA;GESTAO HOSPITALAR;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;11.0;32.0;0.0;0.0;55.0;41.0;14.0;0.0;0.0;0.0;14.0;9.0;10.0;6.0;12.0;4.0;0.0;13.0;2.0;34.0;1.0;1.0;4.0;6.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;37.0;18.0;0.0;5.0;1.0;0.0
1983;2021;IESB;1060;GESTAO PUBLICA;CENTRO UNIVERSITARIO;PRIVADA;GESTAO PUBLICA;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;94.0;153.0;0.0;0.0;530.0;268.0;262.0;0.0;0.0;0.0;246.0;80.0;57.0;51.0;70.0;24.0;2.0;137.0;23.0;322.0;2.0;0.0;46.0;192.0;87.0;105.0;0.0;0.0;0.0;79.0;27.0;23.0;21.0;34.0;7.0;1.0;56.0;8.0;117.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;355.0;97.0;346.0;184.0;0.0;133.0;59.0;0.0
1984;2021;IESB;1060;HISTORIA;CENTRO UNIVERSITARIO;PRIVADA;HISTORIA FORMACAO DE PROFESSOR;EDUCACAO;EDUCACAO;FORMACAO DE PROFESSORES EM AREAS ESPECIFICAS (EXCETO LETRAS);LICENCIATURA;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;6.0;22.0;0.0;0.0;26.0;12.0;14.0;0.0;0.0;0.0;9.0;6.0;0.0;6.0;4.0;1.0;0.0;11.0;1.0;13.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;12.0;14.0;0.0;0.0;0.0;0.0
1985;2021;IESB;1060;INTERNET DAS COISAS;CENTRO UNIVERSITARIO;PRIVADA;INTERNET DAS COISAS;COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);DESENVOLVIMENTO DE SISTEMAS QUE INTEGRAM SOFTWARE E HARDWARE;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;5.0;17.0;0.0;0.0;15.0;6.0;9.0;0.0;0.0;0.0;4.0;1.0;2.0;1.0;3.0;4.0;0.0;6.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;6.0;9.0;0.0;0.0;0.0;0.0
1986;2021;IESB;1060;JORNALISMO;CENTRO UNIVERSITARIO;PRIVADA;JORNALISMO;CIENCIAS SOCIAIS, COMUNICACAO E INFORMACAO;COMUNICACAO E INFORMACAO;COMUNICACAO E REPORTAGEM;BACHARELADO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;22.0;37.0;0.0;0.0;65.0;44.0;21.0;0.0;0.0;0.0;25.0;15.0;11.0;4.0;8.0;2.0;0.0;18.0;6.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;30.0;35.0;0.0;0.0;0.0;0.0
1987;2021;IESB;1060;LETRAS - LINGUA PORTUGUESA;CENTRO UNIVERSITARIO;PRIVADA;LETRAS PORTUGUES FORMACAO DE PROFESSOR;EDUCACAO;EDUCACAO;FORMACAO DE PROFESSORES DE LETRAS;LICENCIATURA;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;11.0;12.0;0.0;0.0;45.0;28.0;17.0;0.0;0.0;0.0;11.0;8.0;8.0;3.0;12.0;3.0;0.0;12.0;1.0;26.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;0.0;21.0;24.0;0.0;0.0;0.0;0.0
1988;2021;IESB;1060;LOGISTICA;CENTRO UNIVERSITARIO;PRIVADA;LOGISTICA;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;7.0;45.0;0.0;0.0;78.0;17.0;61.0;0.0;0.0;0.0;16.0;17.0;17.0;10.0;12.0;5.0;1.0;18.0;2.0;48.0;0.0;0.0;10.0;17.0;6.0;11.0;0.0;0.0;0.0;5.0;5.0;2.0;2.0;2.0;1.0;0.0;5.0;1.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;8.0;43.0;35.0;0.0;11.0;6.0;0.0
1989;2021;IESB;1060;MARKETING DIGITAL;CENTRO UNIVERSITARIO;PRIVADA;MARKETING;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;MARKETING E PROPAGANDA;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;66.0;162.0;0.0;0.0;298.0;170.0;128.0;0.0;0.0;0.0;128.0;70.0;41.0;34.0;20.0;4.0;1.0;101.0;11.0;164.0;2.0;0.0;20.0;60.0;34.0;26.0;0.0;0.0;0.0;21.0;17.0;9.0;7.0;4.0;1.0;1.0;22.0;3.0;32.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;211.0;39.0;142.0;156.0;0.0;28.0;32.0;0.0
1990;2021;IESB;1060;MATEMATICA;CENTRO UNIVERSITARIO;PRIVADA;MATEMATICA FORMACAO DE PROFESSOR;EDUCACAO;EDUCACAO;FORMACAO DE PROFESSORES EM AREAS ESPECIFICAS (EXCETO LETRAS);LICENCIATURA;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;12.0;20.0;0.0;0.0;25.0;5.0;20.0;0.0;0.0;0.0;8.0;6.0;2.0;4.0;4.0;1.0;0.0;2.0;0.0;19.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;10.0;15.0;0.0;0.0;0.0;0.0
1991;2021;IESB;1060;NUTRICAO;CENTRO UNIVERSITARIO;PRIVADA;NUTRICAO;SAUDE E BEM-ESTAR;SAUDE;PROMOCAO, PREVENCAO, TERAPIA E REABILITACAO;BACHARELADO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;35.0;71.0;0.0;0.0;147.0;118.0;29.0;0.0;0.0;0.0;25.0;27.0;42.0;20.0;26.0;5.0;2.0;43.0;4.0;77.0;1.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.0;0.0;55.0;92.0;0.0;0.0;0.0;0.0
1992;2021;IESB;1060;PEDAGOGIA;CENTRO UNIVERSITARIO;PRIVADA;PEDAGOGIA;EDUCACAO;EDUCACAO;FORMACAO DE PROFESSORES SEM AREAS ESPECIFICAS;LICENCIATURA;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;45.0;97.0;0.0;0.0;640.0;575.0;65.0;0.0;0.0;0.0;119.0;150.0;127.0;100.0;122.0;20.0;2.0;180.0;28.0;394.0;3.0;0.0;35.0;165.0;135.0;30.0;0.0;0.0;0.0;13.0;55.0;35.0;24.0;33.0;4.0;1.0;55.0;8.0;100.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;465.0;120.0;396.0;244.0;0.0;101.0;64.0;0.0
1993;2021;IESB;1060;PROCESSOS GERENCIAIS;CENTRO UNIVERSITARIO;PRIVADA;GESTAO DE NEGOCIOS;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;9.0;20.0;0.0;0.0;58.0;32.0;26.0;0.0;0.0;0.0;9.0;14.0;15.0;10.0;7.0;3.0;0.0;17.0;0.0;33.0;2.0;1.0;5.0;23.0;9.0;14.0;0.0;0.0;0.0;3.0;7.0;5.0;4.0;2.0;2.0;0.0;7.0;0.0;13.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;38.0;15.0;38.0;20.0;0.0;17.0;6.0;0.0
1994;2021;IESB;1060;PUBLICIDADE E PROPAGANDA;CENTRO UNIVERSITARIO;PRIVADA;PUBLICIDADE E PROPAGANDA;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;MARKETING E PROPAGANDA;BACHARELADO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;34.0;29.0;0.0;0.0;59.0;34.0;25.0;0.0;0.0;0.0;43.0;10.0;4.0;2.0;0.0;0.0;0.0;14.0;5.0;31.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;0.0;31.0;28.0;0.0;0.0;0.0;0.0
1995;2021;IESB;1060;REDES DE COMPUTADORES;CENTRO UNIVERSITARIO;PRIVADA;REDES DE COMPUTADORES;COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);INFRAESTRUTURA E GESTAO DE TIC;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;13.0;27.0;0.0;0.0;81.0;7.0;74.0;0.0;0.0;0.0;20.0;16.0;17.0;15.0;10.0;3.0;0.0;17.0;1.0;54.0;1.0;0.0;8.0;24.0;2.0;22.0;0.0;0.0;0.0;8.0;4.0;5.0;4.0;3.0;0.0;0.0;7.0;0.0;14.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;64.0;19.0;61.0;20.0;0.0;21.0;3.0;0.0
1996;2021;IESB;1060;SECRETARIADO;CENTRO UNIVERSITARIO;PRIVADA;SECRETARIADO;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;SECRETARIADO E TRABALHOS DE ESCRITORIO;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;9.0;47.0;0.0;0.0;207.0;187.0;20.0;0.0;0.0;0.0;28.0;50.0;43.0;36.0;39.0;10.0;1.0;63.0;12.0;120.0;0.0;0.0;12.0;97.0;89.0;8.0;0.0;0.0;0.0;11.0;23.0;20.0;19.0;18.0;5.0;1.0;38.0;7.0;51.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;147.0;53.0;113.0;94.0;0.0;62.0;35.0;0.0
1997;2021;IESB;1060;SEGURANCA DA INFORMACAO;CENTRO UNIVERSITARIO;PRIVADA;SEGURANCA DA INFORMACAO;COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);GESTAO E DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;17.0;44.0;0.0;0.0;116.0;22.0;94.0;0.0;0.0;0.0;34.0;22.0;16.0;17.0;22.0;5.0;0.0;35.0;3.0;64.0;2.0;0.0;12.0;28.0;3.0;25.0;0.0;0.0;0.0;3.0;8.0;5.0;3.0;5.0;4.0;0.0;9.0;2.0;16.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;92.0;22.0;71.0;45.0;0.0;21.0;7.0;0.0
1998;2021;IESB;1060;SERVICO SOCIAL;CENTRO UNIVERSITARIO;PRIVADA;SERVICO SOCIAL;SAUDE E BEM-ESTAR;BEM-ESTAR;SERVICO SOCIAL;BACHARELADO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;12.0;31.0;0.0;0.0;27.0;25.0;2.0;0.0;0.0;0.0;11.0;0.0;5.0;5.0;4.0;2.0;0.0;6.0;4.0;14.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;16.0;11.0;0.0;0.0;0.0;0.0
1999;2021;UNICEUB;402;ADMINISTRACAO;CENTRO UNIVERSITARIO;PRIVADA;ADMINISTRACAO;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;BACHARELADO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;28.0;28.0;0.0;0.0;134.0;61.0;73.0;0.0;0.0;0.0;62.0;35.0;17.0;7.0;11.0;2.0;0.0;59.0;11.0;36.0;7.0;1.0;20.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;1.0;57.0;77.0;0.0;1.0;3.0;0.0
2000;2021;UNICEUB;402;ANALISE E DESENVOLVIMENTO DE SISTEMAS;CENTRO UNIVERSITARIO;PRIVADA;SISTEMAS DE INFORMACAO;COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);GESTAO E DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;81.0;55.0;0.0;0.0;301.0;74.0;227.0;0.0;0.0;0.0;127.0;75.0;46.0;23.0;20.0;8.0;2.0;102.0;16.0;109.0;9.0;3.0;62.0;29.0;6.0;23.0;0.0;0.0;0.0;7.0;5.0;9.0;5.0;2.0;1.0;0.0;7.0;0.0;14.0;1.0;0.0;7.0;1.0;1.0;3.0;1.0;11.0;3.0;142.0;159.0;0.0;15.0;14.0;0.0
2001;2021;UNICEUB;402;BANCO DE DADOS;CENTRO UNIVERSITARIO;PRIVADA;BANCO DE DADOS;COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);INFRAESTRUTURA E GESTAO DE TIC;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;6.0;6.0;0.0;0.0;32.0;11.0;21.0;0.0;0.0;0.0;5.0;7.0;6.0;7.0;7.0;0.0;0.0;12.0;2.0;11.0;0.0;0.0;7.0;5.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;13.0;19.0;0.0;1.0;4.0;0.0
2002;2021;UNICEUB;402;CIENCIAS CONTABEIS;CENTRO UNIVERSITARIO;PRIVADA;CONTABILIDADE;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;CONTABILIDADE E TRIBUTACAO;BACHARELADO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;12.0;15.0;0.0;0.0;83.0;50.0;33.0;0.0;0.0;0.0;19.0;16.0;9.0;20.0;15.0;3.0;1.0;29.0;1.0;36.0;2.0;0.0;15.0;9.0;6.0;3.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;2.0;0.0;0.0;3.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;35.0;48.0;0.0;6.0;3.0;0.0
2003;2021;UNICEUB;402;GESTAO COMERCIAL;CENTRO UNIVERSITARIO;PRIVADA;GESTAO COMERCIAL;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO COMERCIAL;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;9.0;11.0;0.0;0.0;20.0;8.0;12.0;0.0;0.0;1.0;8.0;6.0;3.0;1.0;0.0;1.0;0.0;10.0;0.0;5.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;13.0;0.0;0.0;0.0;0.0
2004;2021;UNICEUB;402;GESTAO DA QUALIDADE;CENTRO UNIVERSITARIO;PRIVADA;GESTAO DA QUALIDADE;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;CURSO A DISTANCIA;GRADUACAO;0.0;2.0;3.0;0.0;0.0;11.0;10.0;1.0;0.0;0.0;0.0;4.0;2.0;2.0;1.0;2.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;3.0;0.0;0.0;0.0;0.0
